"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"10","NK cells_BLUEPRINT_1 | Human | xCell",0.6155180062,18,"xCell","Human","","NK cells_BLUEPRINT_1",5
"10","NK cells_IRIS_1 | Human | xCell",0.6155180062,19,"xCell","Human","","NK cells_IRIS_1",5
"10","Satellite glial cells | Brain | Human | PanglaoDB",0.6086417393,20,"PanglaoDB","Human","Brain","Satellite glial cells",13
"10","GAO_STOMACH_24W_C6_PIT_CELL | Human | MSigDB",0.6078596777,21,"MSigDB","Human","","GAO_STOMACH_24W_C6_PIT_CELL",8
"10","Pit cell | Stomach | Human | CellMarker",0.6078596777,22,"CellMarker","Human","Stomach","Pit cell",8
"10","Mast cell | Mouse | CellMarker",0.5983547738,23,"CellMarker","Mouse","","Mast cell",6
"10","B-lymphocyte | Human | TISSUES",0.5972901995,24,"TISSUES","Human","","B-lymphocyte",6
"10","pre-B-lymphocyte | Human | TISSUES",0.5972901995,25,"TISSUES","Human","","pre-B-lymphocyte",6
"10","pro-B-lymphocyte | Human | TISSUES",0.5972901995,26,"TISSUES","Human","","pro-B-lymphocyte",6
"10","Glial cell | Human | CellMarker",0.5967138785,27,"CellMarker","Human","","Glial cell",9
"10","ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE | Human | MSigDB",0.5937228367,28,"MSigDB","Human","","ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE",6
"10","Cholinergic neurons | Brain | Human | PanglaoDB",0.5890329014,29,"PanglaoDB","Human","Brain","Cholinergic neurons",6
"10","Cholinergic neurons | Brain | Mouse | PanglaoDB",0.5890329014,30,"PanglaoDB","Mouse","Brain","Cholinergic neurons",6
"10","Craniofacial region | Human | TISSUES",0.5829277235,31,"TISSUES","Human","","Craniofacial region",5
"10","Neutrophils_IRIS_2 | Human | xCell",0.5789450909,32,"xCell","Human","","Neutrophils_IRIS_2",6
"10","Neutrophils_IRIS_3 | Human | xCell",0.5789450909,33,"xCell","Human","","Neutrophils_IRIS_3",6
"10","Spermatogonial stem cell | Testis | Human | CellMarker",0.5720810421,34,"CellMarker","Human","Testis","Spermatogonial stem cell",5
"10","Class-switched memory B-cells_BLUEPRINT_1 | Human | xCell",0.5708133261,35,"xCell","Human","","Class-switched memory B-cells_BLUEPRINT_1",5
"10","Monocytes_HPCA_1 | Human | xCell",0.5667307569,36,"xCell","Human","","Monocytes_HPCA_1",11
"10","Peri-islet Schwann cells | Pancreas | Human | PanglaoDB",0.5618019216,37,"PanglaoDB","Human","Pancreas","Peri-islet Schwann cells",11
"10","Peri-islet Schwann cells | Pancreas | Mouse | PanglaoDB",0.5618019216,38,"PanglaoDB","Mouse","Pancreas","Peri-islet Schwann cells",11
"10","NK cells_BLUEPRINT_3 | Human | xCell",0.55038872,39,"xCell","Human","","NK cells_BLUEPRINT_3",7
"10","ZHONG_PFC_MAJOR_TYPES_OPC | Human | MSigDB",0.5447889119,40,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_OPC",68
"10","FAN_EMBRYONIC_CTX_OPC | Human | MSigDB",0.5425029764,41,"MSigDB","Human","","FAN_EMBRYONIC_CTX_OPC",42
"10","IMGN_proB_FrBC_FL | Mouse | SaVanT",0.5414769429,42,"SaVanT","Mouse","","IMGN_proB_FrBC_FL",42
"10","Semen | Human | TISSUES",0.5346437191,43,"TISSUES","Human","","Semen",7
"10","IMGN_Tgd_vg3+24ahi_e17_Th | Mouse | SaVanT",0.5322093885,44,"SaVanT","Mouse","","IMGN_Tgd_vg3+24ahi_e17_Th",42
"10","Class-switched memory B-cells_BLUEPRINT_3 | Human | xCell",0.5296355349,45,"xCell","Human","","Class-switched memory B-cells_BLUEPRINT_3",11
"10","B-lymphocyte cell line | Mouse | TISSUES",0.5264159423,46,"TISSUES","Mouse","","B-lymphocyte cell line",11
"10","Eosinophil | Mouse | CellMarker",0.5260224696,47,"CellMarker","Mouse","","Eosinophil",13
"10","O cell | Brain | Mouse | CellMarker",0.522141802,48,"CellMarker","Mouse","Brain","O cell",8
"10","Endothelial cell | Adipose tissue | Human | CellMarker",0.5202315608,49,"CellMarker","Human","Adipose tissue","Endothelial cell",7
"10","CD8+ T-cells_IRIS_3 | Human | xCell",0.5195883711,50,"xCell","Human","","CD8+ T-cells_IRIS_3",11
"10","Chondrocytes_HPCA_3 | Human | xCell",0.5163571161,51,"xCell","Human","","Chondrocytes_HPCA_3",7
"10","MEP_BLUEPRINT_2 | Human | xCell",0.515908384,52,"xCell","Human","","MEP_BLUEPRINT_2",7
"10","Rheaume et al.Nat Commun.19 | Retina | Mouse | CellMarker",0.5101768596,53,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.19",10
"10","Pericyte | Adipose tissue | Human | CellMarker",0.5029876619,54,"CellMarker","Human","Adipose tissue","Pericyte",5
"10","IMGN_preB_FrC_BM | Mouse | SaVanT",0.494750239,55,"SaVanT","Mouse","","IMGN_preB_FrC_BM",45
"10","Renal epithelium | Human | TISSUES",0.492055034,56,"TISSUES","Human","","Renal epithelium",18
"10","IMGN_preT_DN3-4_Th | Mouse | SaVanT",0.4889861148,57,"SaVanT","Mouse","","IMGN_preT_DN3-4_Th",45
"10","Neutrophil | Blood | Human | CellMarker",0.487543179,58,"CellMarker","Human","Blood","Neutrophil",8
"10","Chondrocytes_HPCA_2 | Human | xCell",0.4860283717,59,"xCell","Human","","Chondrocytes_HPCA_2",8
"10","Eosinophils | Immune system | Mouse | PanglaoDB",0.4857770447,60,"PanglaoDB","Mouse","Immune system","Eosinophils",6
"10","Neutrophils_BLUEPRINT_1 | Human | xCell",0.4852899817,61,"xCell","Human","","Neutrophils_BLUEPRINT_1",5
"10","HAY_BONE_MARROW_CD34_POS_ERP | Human | MSigDB",0.4832767661,62,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_ERP",7
"10","Testicular cell line | Human | TISSUES",0.4805176053,63,"TISSUES","Human","","Testicular cell line",7
"10","IMGN_T_DPbl_Th | Mouse | SaVanT",0.4791111455,64,"SaVanT","Mouse","","IMGN_T_DPbl_Th",46
"10","Eosinophil | Lung | Mouse | CellMarker",0.4731268914,65,"CellMarker","Mouse","Lung","Eosinophil",9
"10","Melanocytes_FANTOM_1 | Human | xCell",0.4728946073,66,"xCell","Human","","Melanocytes_FANTOM_1",6
"10","MANNO_MIDBRAIN_NEUROTYPES_HOPC | Human | MSigDB",0.472325526,67,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HOPC",270
"10","HAY_BONE_MARROW_PRE_DENDRITIC | Human | MSigDB",0.4673727029,68,"MSigDB","Human","","HAY_BONE_MARROW_PRE_DENDRITIC",5
"10","CD4+ naive T-cells_IRIS_2 | Human | xCell",0.4669632457,69,"xCell","Human","","CD4+ naive T-cells_IRIS_2",8
"10","HAY_BONE_MARROW_CD34_POS_CLP | Human | MSigDB",0.464487368,70,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_CLP",5
"10","IMGN_T_ISP_Th | Mouse | SaVanT",0.4616304711,71,"SaVanT","Mouse","","IMGN_T_ISP_Th",45
"10","ZHONG_PFC_C3_UNKNOWN_INP | Human | MSigDB",0.4600384311,72,"MSigDB","Human","","ZHONG_PFC_C3_UNKNOWN_INP",26
"10","Plasma cells_HPCA_3 | Human | xCell",0.4600352953,73,"xCell","Human","","Plasma cells_HPCA_3",9
"10","Chondrocytes_HPCA_1 | Human | xCell",0.4562397432,74,"xCell","Human","","Chondrocytes_HPCA_1",10
"10","Bladder | Mouse | TISSUES",0.4554904981,75,"TISSUES","Mouse","","Bladder",20
"10","Urinary bladder | Mouse | TISSUES",0.4554904981,76,"TISSUES","Mouse","","Urinary bladder",20
"10","Jejunum | Human | TISSUES",0.4551052398,77,"TISSUES","Human","","Jejunum",6
"10","GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS | Human | MSigDB",0.4499176643,78,"MSigDB","Human","","GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS",70
"10","Pericytes_FANTOM_2 | Human | xCell",0.4448764318,79,"xCell","Human","","Pericytes_FANTOM_2",7
"10","Microglial cell | Human | CellMarker",0.4440498509,80,"CellMarker","Human","","Microglial cell",6
"10","Sebocytes_FANTOM_3 | Human | xCell",0.4423395724,81,"xCell","Human","","Sebocytes_FANTOM_3",9
"10","Aorta endothelium | Human | TISSUES",0.4405500776,82,"TISSUES","Human","","Aorta endothelium",21
"10","Pancreatic polypeptide cell | Pancreas | Human | CellMarker",0.4402464571,83,"CellMarker","Human","Pancreas","Pancreatic polypeptide cell",15
"10","Th1_Harvard | SaVanT",0.4377843175,84,"SaVanT","","","Th1_Harvard",36
"10","Germ cell | Mouse | TISSUES",0.4354126597,85,"TISSUES","Mouse","","Germ cell",12
"10","Memory B-cells_HPCA_3 | Human | xCell",0.4351754739,86,"xCell","Human","","Memory B-cells_HPCA_3",7
"10","Th2 cells_IRIS_3 | Human | xCell",0.4315034249,87,"xCell","Human","","Th2 cells_IRIS_3",7
"10","Hepatoblastoma cell | Human | TISSUES",0.431093823,88,"TISSUES","Human","","Hepatoblastoma cell",14
"10","Cancer stem cell (Colon Cancer) | Mouse | CellMarker",0.4300542375,89,"CellMarker","Mouse","","Cancer stem cell (Colon Cancer)",5
"10","Oligodendrocyte progenitor cell | Embryonic prefrontal cortex | Human | CellMarker",0.4274577047,90,"CellMarker","Human","Embryonic prefrontal cortex","Oligodendrocyte progenitor cell",84
"10","FAN_EMBRYONIC_CTX_MICROGLIA_1 | Human | MSigDB",0.4268731008,91,"MSigDB","Human","","FAN_EMBRYONIC_CTX_MICROGLIA_1",106
"10","Alveolar macrophages | Lungs | Human | PanglaoDB",0.4251027363,92,"PanglaoDB","Human","Lungs","Alveolar macrophages",13
"10","Alveolar macrophages | Lungs | Mouse | PanglaoDB",0.4251027363,93,"PanglaoDB","Mouse","Lungs","Alveolar macrophages",13
"10","Insulinoma cell | Human | TISSUES",0.4213340057,94,"TISSUES","Human","","Insulinoma cell",22
"10","Pancreatic cancer cell | Human | TISSUES",0.4213340057,95,"TISSUES","Human","","Pancreatic cancer cell",22
"10","Meningeal cells | Brain | Human | PanglaoDB",0.4208943739,96,"PanglaoDB","Human","Brain","Meningeal cells",15
"10","Meningeal cells | Brain | Mouse | PanglaoDB",0.4208943739,97,"PanglaoDB","Mouse","Brain","Meningeal cells",15
"10","Th2_Harvard | SaVanT",0.4207434301,98,"SaVanT","","","Th2_Harvard",39
"10","Mesenchymal stem cell | Cartilage | Human | CellMarker",0.4181634938,99,"CellMarker","Human","Cartilage","Mesenchymal stem cell",18
"10","Radial glia cells | Brain | Human | PanglaoDB",0.4135557204,100,"PanglaoDB","Human","Brain","Radial glia cells",10
"11","O cell | Brain | Mouse | CellMarker",0.7588638107,1,"CellMarker","Mouse","Brain","O cell",8
"11","MSC_FANTOM_2 | Human | xCell",0.7482178218,2,"xCell","Human","","MSC_FANTOM_2",6
"11","CD4+ Tem_BLUEPRINT_2 | Human | xCell",0.7027146421,3,"xCell","Human","","CD4+ Tem_BLUEPRINT_2",6
"11","Oligodendrocyte | Human | CellMarker",0.6981832583,4,"CellMarker","Human","","Oligodendrocyte",5
"11","Undefined placental cells | Placenta | Human | PanglaoDB",0.6931931572,5,"PanglaoDB","Human","Placenta","Undefined placental cells",5
"11","Undefined placental cells | Placenta | Mouse | PanglaoDB",0.6931931572,6,"PanglaoDB","Mouse","Placenta","Undefined placental cells",5
"11","Oligodendrocyte | Brain | Mouse | CellMarker",0.6864648205,7,"CellMarker","Mouse","Brain","Oligodendrocyte",42
"11","Granulocyte | Bone | Mouse | CellMarker",0.6676402158,8,"CellMarker","Mouse","Bone","Granulocyte",5
"11","Cardiomyocyte | Heart | Mouse | CellMarker",0.6506972673,9,"CellMarker","Mouse","Heart","Cardiomyocyte",8
"11","cerebral_cortex_prefrontal | SaVanT",0.6231858618,10,"SaVanT","","","cerebral_cortex_prefrontal",50
"11","cerebral_cortex | SaVanT",0.621962194,11,"SaVanT","","","cerebral_cortex",50
"11","Neurons_ENCODE_1 | Human | xCell",0.6201316668,12,"xCell","Human","","Neurons_ENCODE_1",7
"11","pDC_NOVERSHTERN_1 | Human | xCell",0.6173706872,13,"xCell","Human","","pDC_NOVERSHTERN_1",6
"11","Ventricular cardiomyocyte | Embryo | Mouse | CellMarker",0.6119869743,14,"CellMarker","Mouse","Embryo","Ventricular cardiomyocyte",6
"11","Myometrium | Human | TISSUES",0.5960036909,15,"TISSUES","Human","","Myometrium",6
"11","Glutaminergic neurons | Brain | Human | PanglaoDB",0.5900054513,16,"PanglaoDB","Human","Brain","Glutaminergic neurons",10
"11","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.5900054513,17,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",10
"11","Dopaminergic neurons | Brain | Human | PanglaoDB",0.5850191993,18,"PanglaoDB","Human","Brain","Dopaminergic neurons",13
"11","Tooth | Human | TISSUES",0.5790884172,19,"TISSUES","Human","","Tooth",6
"11","Dopaminergic neurons | Brain | Mouse | PanglaoDB",0.574548365,20,"PanglaoDB","Mouse","Brain","Dopaminergic neurons",12
"11","CD8+ Tem_NOVERSHTERN_2 | Human | xCell",0.5625036466,21,"xCell","Human","","CD8+ Tem_NOVERSHTERN_2",6
"11","Oligodendrocytes | Brain | Human | PanglaoDB",0.5624936943,22,"PanglaoDB","Human","Brain","Oligodendrocytes",65
"11","Oligodendrocytes | Brain | Mouse | PanglaoDB",0.5624936943,23,"PanglaoDB","Mouse","Brain","Oligodendrocytes",65
"11","Intercalated cells | Kidney | Human | PanglaoDB",0.5585795842,24,"PanglaoDB","Human","Kidney","Intercalated cells",15
"11","Intercalated cells | Kidney | Mouse | PanglaoDB",0.5585795842,25,"PanglaoDB","Mouse","Kidney","Intercalated cells",15
"11","MSC_FANTOM_3 | Human | xCell",0.5558027508,26,"xCell","Human","","MSC_FANTOM_3",9
"11","HAY_BONE_MARROW_CD34_POS_MEP | Human | MSigDB",0.5547049081,27,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_MEP",5
"11","Hormone sensing progenitor | Mammary gland | Mouse | CellMarker",0.5442833363,28,"CellMarker","Mouse","Mammary gland","Hormone sensing progenitor",5
"11","Mesangial cells_ENCODE_1 | Human | xCell",0.54251068,29,"xCell","Human","","Mesangial cells_ENCODE_1",6
"11","Pyramidal cell | Human | CellMarker",0.5363232908,30,"CellMarker","Human","","Pyramidal cell",8
"11","testis | SaVanT",0.5343597904,31,"SaVanT","","","testis",25
"11","amygdala | SaVanT",0.5247243389,32,"SaVanT","","","amygdala",50
"11","Serotonergic neurons | Brain | Human | PanglaoDB",0.521804411,33,"PanglaoDB","Human","Brain","Serotonergic neurons",5
"11","Serotonergic neurons | Brain | Mouse | PanglaoDB",0.521804411,34,"PanglaoDB","Mouse","Brain","Serotonergic neurons",5
"11","Chondrogenic cell | Adipose tissue | Mouse | CellMarker",0.508978019,35,"CellMarker","Mouse","Adipose tissue","Chondrogenic cell",6
"11","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.5080326688,36,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"11","Neuron | Mouse | CellMarker",0.5059736596,37,"CellMarker","Mouse","","Neuron",9
"11","Plasmacytoid dendritic cell | Bone marrow | Human | CellMarker",0.5049795655,38,"CellMarker","Human","Bone marrow","Plasmacytoid dendritic cell",5
"11","Neutrophils_IRIS_2 | Human | xCell",0.5012395753,39,"xCell","Human","","Neutrophils_IRIS_2",6
"11","Neutrophils_IRIS_3 | Human | xCell",0.5012395753,40,"xCell","Human","","Neutrophils_IRIS_3",6
"11","HBA_Lymphnode | Human | SaVanT",0.4948339054,41,"SaVanT","Human","","HBA_Lymphnode",26
"11","Epithelial cells_FANTOM_1 | Human | xCell",0.4895268269,42,"xCell","Human","","Epithelial cells_FANTOM_1",9
"11","T cell | Peripheral blood | Human | CellMarker",0.488479747,43,"CellMarker","Human","Peripheral blood","T cell",6
"11","Erythrocytes_FANTOM_3 | Human | xCell",0.4853019888,44,"xCell","Human","","Erythrocytes_FANTOM_3",6
"11","Muscle satellite cell | Muscle | Mouse | CellMarker",0.4845636779,45,"CellMarker","Mouse","Muscle","Muscle satellite cell",5
"11","hippocampus | SaVanT",0.483257728,46,"SaVanT","","","hippocampus",50
"11","Pyramidal cells | Brain | Human | PanglaoDB",0.4827469822,47,"PanglaoDB","Human","Brain","Pyramidal cells",24
"11","Pyramidal cells | Brain | Mouse | PanglaoDB",0.4827469822,48,"PanglaoDB","Mouse","Brain","Pyramidal cells",24
"11","HBA_Wholebrain | Human | SaVanT",0.4812394242,49,"SaVanT","Human","","HBA_Wholebrain",50
"11","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON | Human | MSigDB",0.4759826476,50,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",36
"11","HBA_Tonsil | Human | SaVanT",0.46633954,51,"SaVanT","Human","","HBA_Tonsil",17
"11","Eosinophil | Peripheral blood | Human | CellMarker",0.4657419721,52,"CellMarker","Human","Peripheral blood","Eosinophil",5
"11","HBA_ParietalLobe | Human | SaVanT",0.4624012605,53,"SaVanT","Human","","HBA_ParietalLobe",49
"11","HBA_PrefrontalCortex | Human | SaVanT",0.4618973443,54,"SaVanT","Human","","HBA_PrefrontalCortex",50
"11","Rectum | Human | TISSUES",0.4585385349,55,"TISSUES","Human","","Rectum",6
"11","Rheaume et al.Nat Commun.16 | Retina | Mouse | CellMarker",0.4550137903,56,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.16",9
"11","IMGN_T_4SP69+_Th | Mouse | SaVanT",0.4499578118,57,"SaVanT","Mouse","","IMGN_T_4SP69+_Th",43
"11","Rheaume et al.Nat Commun.31 | Retina | Mouse | CellMarker",0.4496883324,58,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.31",9
"11","Pinealocytes | Brain | Human | PanglaoDB",0.4492532901,59,"PanglaoDB","Human","Brain","Pinealocytes",17
"11","Pinealocytes | Brain | Mouse | PanglaoDB",0.4492532901,60,"PanglaoDB","Mouse","Brain","Pinealocytes",17
"11","dorsal_striatum | SaVanT",0.4476240335,61,"SaVanT","","","dorsal_striatum",50
"11","HBA_SubthalamicNucleus | Human | SaVanT",0.4467324652,62,"SaVanT","Human","","HBA_SubthalamicNucleus",50
"11","HU_FETAL_RETINA_BIPOLAR | Human | MSigDB",0.4441382303,63,"MSigDB","Human","","HU_FETAL_RETINA_BIPOLAR",59
"11","HBA_TemporalLobe | Human | SaVanT",0.4437614543,64,"SaVanT","Human","","HBA_TemporalLobe",50
"11","CD8+ Tem_NOVERSHTERN_3 | Human | xCell",0.4437569681,65,"xCell","Human","","CD8+ Tem_NOVERSHTERN_3",8
"11","IMGN_T_8Nve_Sp | Mouse | SaVanT",0.4408596096,66,"SaVanT","Mouse","","IMGN_T_8Nve_Sp",38
"11","IMGN_T_4Nve_LN | Mouse | SaVanT",0.4397330901,67,"SaVanT","Mouse","","IMGN_T_4Nve_LN",43
"11","Rheaume et al.Nat Commun.3 | Retina | Mouse | CellMarker",0.4376053791,68,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.3",5
"11","Neural progenitor cell | Brain | Human | CellMarker",0.4372233589,69,"CellMarker","Human","Brain","Neural progenitor cell",6
"11","CD8+ Tcm_BLUEPRINT_3 | Human | xCell",0.4351435889,70,"xCell","Human","","CD8+ Tcm_BLUEPRINT_3",9
"11","HBA_OccipitalLobe | Human | SaVanT",0.4339223496,71,"SaVanT","Human","","HBA_OccipitalLobe",49
"11","HBA_pineal_day | Human | SaVanT",0.4332907303,72,"SaVanT","Human","","HBA_pineal_day",43
"11","HBA_Amygdala | Human | SaVanT",0.433150815,73,"SaVanT","Human","","HBA_Amygdala",50
"11","FAN_EMBRYONIC_CTX_OPC | Human | MSigDB",0.4317247295,74,"MSigDB","Human","","FAN_EMBRYONIC_CTX_OPC",42
"11","Mast cell | Mouse | CellMarker",0.4300639376,75,"CellMarker","Mouse","","Mast cell",6
"11","B cell | Peripheral blood | Human | CellMarker",0.4299070523,76,"CellMarker","Human","Peripheral blood","B cell",9
"11","Ear | Mouse | TISSUES",0.4298713468,77,"TISSUES","Mouse","","Ear",11
"11","Inner ear | Mouse | TISSUES",0.4298713468,78,"TISSUES","Mouse","","Inner ear",11
"11","CD8+ Tem_NOVERSHTERN_1 | Human | xCell",0.4276464007,79,"xCell","Human","","CD8+ Tem_NOVERSHTERN_1",10
"11","ZHONG_PFC_C2_THY1_POS_OPC | Human | MSigDB",0.4275606315,80,"MSigDB","Human","","ZHONG_PFC_C2_THY1_POS_OPC",20
"11","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS | Human | MSigDB",0.42728279,81,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS",11
"11","IMGN_T_8Nve_LN | Mouse | SaVanT",0.4267595386,82,"SaVanT","Mouse","","IMGN_T_8Nve_LN",38
"11","Cochlea | Mouse | TISSUES",0.4224320124,83,"TISSUES","Mouse","","Cochlea",5
"11","Vestibular labyrinth | Mouse | TISSUES",0.4224320124,84,"TISSUES","Mouse","","Vestibular labyrinth",5
"11","Vestibular system | Mouse | TISSUES",0.4224320124,85,"TISSUES","Mouse","","Vestibular system",5
"11","cerebellum | SaVanT",0.422270045,86,"SaVanT","","","cerebellum",47
"11","HBA_pineal_night | Human | SaVanT",0.421939357,87,"SaVanT","Human","","HBA_pineal_night",43
"11","Eosinophils_BLUEPRINT_2 | Human | xCell",0.4217741065,88,"xCell","Human","","Eosinophils_BLUEPRINT_2",9
"11","HBA_GlobusPallidus | Human | SaVanT",0.4212010346,89,"SaVanT","Human","","HBA_GlobusPallidus",50
"11","spinal_cord | SaVanT",0.4181135859,90,"SaVanT","","","spinal_cord",48
"11","Noradrenergic neurons | Brain | Human | PanglaoDB",0.4177860194,91,"PanglaoDB","Human","Brain","Noradrenergic neurons",5
"11","Noradrenergic neurons | Brain | Mouse | PanglaoDB",0.4177860194,92,"PanglaoDB","Mouse","Brain","Noradrenergic neurons",5
"11","HU_FETAL_RETINA_HORIZONTAL | Human | MSigDB",0.4164601864,93,"MSigDB","Human","","HU_FETAL_RETINA_HORIZONTAL",24
"11","Insulinoma cell | Mouse | TISSUES",0.4160325207,94,"TISSUES","Mouse","","Insulinoma cell",6
"11","Pancreatic cancer cell | Mouse | TISSUES",0.4160325207,95,"TISSUES","Mouse","","Pancreatic cancer cell",6
"11","HBA_CingulateCortex | Human | SaVanT",0.4151131364,96,"SaVanT","Human","","HBA_CingulateCortex",50
"11","Eosinophil | Mouse | CellMarker",0.4147076393,97,"CellMarker","Mouse","","Eosinophil",13
"11","Eosinophils_BLUEPRINT_1 | Human | xCell",0.4139284825,98,"xCell","Human","","Eosinophils_BLUEPRINT_1",11
"11","IMGN_T_DP69+_Th | Mouse | SaVanT",0.4135543388,99,"SaVanT","Mouse","","IMGN_T_DP69+_Th",44
"11","HBA_Cerebellum | Human | SaVanT",0.412753321,100,"SaVanT","Human","","HBA_Cerebellum",50
"12","Smooth muscle_HPCA_1 | Human | xCell",0.746980198,1,"xCell","Human","","Smooth muscle_HPCA_1",6
"12","ZHONG_PFC_C3_UNKNOWN_INP | Human | MSigDB",0.7205624635,2,"MSigDB","Human","","ZHONG_PFC_C3_UNKNOWN_INP",26
"12","Neuroblast | Brain | Mouse | CellMarker",0.7187402007,3,"CellMarker","Mouse","Brain","Neuroblast",21
"12","Gamma delta T cells | Immune system | Human | PanglaoDB",0.7042037923,4,"PanglaoDB","Human","Immune system","Gamma delta T cells",24
