"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"6","Heart primordium | Mouse | TISSUES",0.4445673761,58,"TISSUES","Mouse","","Heart primordium",13
"6","Primordium | Mouse | TISSUES",0.4445673761,59,"TISSUES","Mouse","","Primordium",13
"6","Stem cell | Bone | Human | CellMarker",0.4438858959,60,"CellMarker","Human","Bone","Stem cell",5
"6","CD4+ naive T-cells_IRIS_1 | Human | xCell",0.438118358,61,"xCell","Human","","CD4+ naive T-cells_IRIS_1",11
"6","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS | Human | MSigDB",0.4296319176,62,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS",8
"6","MA_M_GMCSF_LiA_24h | Human | SaVanT",0.4277443708,63,"SaVanT","Human","","MA_M_GMCSF_LiA_24h",35
"6","Platelets_HPCA_3 | Human | xCell",0.4260935122,64,"xCell","Human","","Platelets_HPCA_3",5
"6","Bile | Human | TISSUES",0.4192210797,65,"TISSUES","Human","","Bile",6
"6","Digestive juice | Human | TISSUES",0.4192210797,66,"TISSUES","Human","","Digestive juice",6
"6","Endothelial cell | Liver | Mouse | CellMarker",0.4173974858,67,"CellMarker","Mouse","Liver","Endothelial cell",6
"6","B-cells_NOVERSHTERN_2 | Human | xCell",0.4138575217,68,"xCell","Human","","B-cells_NOVERSHTERN_2",31
"6","Langerhans cells | Skin | Human | PanglaoDB",0.4121330562,69,"PanglaoDB","Human","Skin","Langerhans cells",12
"6","Arterial cell | Embryo | Mouse | CellMarker",0.410953693,70,"CellMarker","Mouse","Embryo","Arterial cell",11
"6","Pancreatic cancer cell line | Human | TISSUES",0.4081067048,71,"TISSUES","Human","","Pancreatic cancer cell line",28
"6","Pancreatic cell line | Human | TISSUES",0.4081067048,72,"TISSUES","Human","","Pancreatic cell line",28
"6","GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR | Human | MSigDB",0.4025121774,73,"MSigDB","Human","","GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR",5
"6","Neuron | Brain | Human | CellMarker",0.4024359826,74,"CellMarker","Human","Brain","Neuron",25
"6","Eosinophils_BLUEPRINT_1 | Human | xCell",0.4010290682,75,"xCell","Human","","Eosinophils_BLUEPRINT_1",9
"6","embryonic_stem_line_Bruce4_p13 | SaVanT",0.4003817681,76,"SaVanT","","","embryonic_stem_line_Bruce4_p13",26
"6","HBA_Tongue | Human | SaVanT",0.3975739846,77,"SaVanT","Human","","HBA_Tongue",24
"6","Lymphocyte | Bone marrow | Mouse | CellMarker",0.3925789227,78,"CellMarker","Mouse","Bone marrow","Lymphocyte",7
"6","Osteoclast | Bone | Mouse | CellMarker",0.3916460832,79,"CellMarker","Mouse","Bone","Osteoclast",5
"6","CMP_NOVERSHTERN_1 | Human | xCell",0.3902540851,80,"xCell","Human","","CMP_NOVERSHTERN_1",15
"6","Olfactory sensory neuron | Brain | Mouse | CellMarker",0.3900121596,81,"CellMarker","Mouse","Brain","Olfactory sensory neuron",6
"6","CMP_NOVERSHTERN_2 | Human | xCell",0.3878016464,82,"xCell","Human","","CMP_NOVERSHTERN_2",9
"6","dorsal_root_ganglia | SaVanT",0.3835090408,83,"SaVanT","","","dorsal_root_ganglia",41
"6","CD4+ memory T-cells_IRIS_3 | Human | xCell",0.3818568336,84,"xCell","Human","","CD4+ memory T-cells_IRIS_3",10
"6","Autonomic nervous system | Mouse | TISSUES",0.3736310776,85,"TISSUES","Mouse","","Autonomic nervous system",12
"6","Peripheral nervous system | Mouse | TISSUES",0.3736310776,86,"TISSUES","Mouse","","Peripheral nervous system",12
"6","Sympathetic chain | Mouse | TISSUES",0.3736310776,87,"TISSUES","Mouse","","Sympathetic chain",12
"6","Sympathetic ganglion | Mouse | TISSUES",0.3736310776,88,"TISSUES","Mouse","","Sympathetic ganglion",12
"6","Sympathetic nervous system | Mouse | TISSUES",0.3736310776,89,"TISSUES","Mouse","","Sympathetic nervous system",12
"6","Endocrine pancreas | Human | TISSUES",0.3725751184,90,"TISSUES","Human","","Endocrine pancreas",12
"6","Pancreatic islet | Human | TISSUES",0.3725751184,91,"TISSUES","Human","","Pancreatic islet",12
"6","Martinotti cell | Brain | Mouse | CellMarker",0.3696201065,92,"CellMarker","Mouse","Brain","Martinotti cell",20
"6","Eosinophils_BLUEPRINT_3 | Human | xCell",0.368038436,93,"xCell","Human","","Eosinophils_BLUEPRINT_3",18
"6","Secretory progenitor cell | Large intestine | Human | CellMarker",0.3660965216,94,"CellMarker","Human","Large intestine","Secretory progenitor cell",7
"6","MEP_BLUEPRINT_2 | Human | xCell",0.3631826331,95,"xCell","Human","","MEP_BLUEPRINT_2",5
"6","NK cells_BLUEPRINT_1 | Human | xCell",0.3594823356,96,"xCell","Human","","NK cells_BLUEPRINT_1",5
"6","NK cells_IRIS_1 | Human | xCell",0.3594823356,97,"xCell","Human","","NK cells_IRIS_1",5
"6","Regulatory T (Treg) cell | Peripheral blood | Human | CellMarker",0.3548370805,98,"CellMarker","Human","Peripheral blood","Regulatory T (Treg) cell",27
"6","Lipofibroblast | Lung | Mouse | CellMarker",0.3536177127,99,"CellMarker","Mouse","Lung","Lipofibroblast",10
"6","IMGN_T_8Nve_LN | Mouse | SaVanT",0.352537709,100,"SaVanT","Mouse","","IMGN_T_8Nve_LN",28
"7","GABAergic neurons | Brain | Human | PanglaoDB",0.8518775643,1,"PanglaoDB","Human","Brain","GABAergic neurons",12
"7","GABAergic neurons | Brain | Mouse | PanglaoDB",0.8518775643,2,"PanglaoDB","Mouse","Brain","GABAergic neurons",12
"7","ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON | Human | MSigDB",0.8467077201,3,"MSigDB","Human","","ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON",6
"7","FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY | Human | MSigDB",0.750156371,4,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY",8
"7","Cholinergic neurons | Brain | Human | PanglaoDB",0.7154910944,5,"PanglaoDB","Human","Brain","Cholinergic neurons",5
"7","Cholinergic neurons | Brain | Mouse | PanglaoDB",0.7154910944,6,"PanglaoDB","Mouse","Brain","Cholinergic neurons",5
"7","Lake et al.Science.In5 | Brain | Human | CellMarker",0.7066559467,7,"CellMarker","Human","Brain","Lake et al.Science.In5",6
"7","ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON | Human | MSigDB",0.6906474751,8,"MSigDB","Human","","ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON",9
"7","ZHONG_PFC_MAJOR_TYPES_INTERNEURON | Human | MSigDB",0.6881593946,9,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_INTERNEURON",13
"7","Type III taste bud cell | Taste bud | Mouse | CellMarker",0.6779424213,10,"CellMarker","Mouse","Taste bud","Type III taste bud cell",5
"7","Iris | Human | TISSUES",0.6658220656,11,"TISSUES","Human","","Iris",5
"7","MSC_FANTOM_3 | Human | xCell",0.6607527686,12,"xCell","Human","","MSC_FANTOM_3",7
"7","Endothelial progenitor cell | Bone marrow | Human | CellMarker",0.6602448917,13,"CellMarker","Human","Bone marrow","Endothelial progenitor cell",6
"7","ZHONG_PFC_C1_DLX5_POS_INTERNEURON | Human | MSigDB",0.6540398722,14,"MSigDB","Human","","ZHONG_PFC_C1_DLX5_POS_INTERNEURON",5
"7","Memory B-cells_HPCA_3 | Human | xCell",0.6531576111,15,"xCell","Human","","Memory B-cells_HPCA_3",5
"7","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON | Human | MSigDB",0.6530404723,16,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON",6
"7","Progenitor cell | Liver | Mouse | CellMarker",0.6388161119,17,"CellMarker","Mouse","Liver","Progenitor cell",5
"7","Memory B-cells_HPCA_1 | Human | xCell",0.6335463194,18,"xCell","Human","","Memory B-cells_HPCA_1",6
"7","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON | Human | MSigDB",0.6300517189,19,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON",6
"7","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.6290240156,20,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",14
"7","Rheaume et al.Nat Commun.34 | Retina | Mouse | CellMarker",0.6226302654,21,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.34",10
"7","Endothelial cell | Fetal kidney | Human | CellMarker",0.6216664321,22,"CellMarker","Human","Fetal kidney","Endothelial cell",5
"7","Hormone sensing progenitor | Mammary gland | Mouse | CellMarker",0.6200000489,23,"CellMarker","Mouse","Mammary gland","Hormone sensing progenitor",5
"7","Noradrenergic neurons | Brain | Human | PanglaoDB",0.6180488233,24,"PanglaoDB","Human","Brain","Noradrenergic neurons",6
"7","Noradrenergic neurons | Brain | Mouse | PanglaoDB",0.6180488233,25,"PanglaoDB","Mouse","Brain","Noradrenergic neurons",6
"7","Monocytes_BLUEPRINT_3 | Human | xCell",0.6165066294,26,"xCell","Human","","Monocytes_BLUEPRINT_3",5
"7","Monocytes_IRIS_1 | Human | xCell",0.6159156633,27,"xCell","Human","","Monocytes_IRIS_1",5
"7","pituitary | SaVanT",0.6020659851,28,"SaVanT","","","pituitary",35
"7","Plasma cells_HPCA_3 | Human | xCell",0.5905721439,29,"xCell","Human","","Plasma cells_HPCA_3",7
"7","Keratinocyte | Mouse | TISSUES",0.5898098195,30,"TISSUES","Mouse","","Keratinocyte",5
"7","Stratum spinosum | Mouse | TISSUES",0.5898098195,31,"TISSUES","Mouse","","Stratum spinosum",5
"7","Platelets_HPCA_3 | Human | xCell",0.5854074698,32,"xCell","Human","","Platelets_HPCA_3",5
"7","cDC_NOVERSHTERN_3 | Human | xCell",0.5819474845,33,"xCell","Human","","cDC_NOVERSHTERN_3",7
"7","Stem cell | Bone | Human | CellMarker",0.579685351,34,"CellMarker","Human","Bone","Stem cell",5
"7","GAO_STOMACH_24W_C6_PIT_CELL | Human | MSigDB",0.5711610476,35,"MSigDB","Human","","GAO_STOMACH_24W_C6_PIT_CELL",8
"7","Pit cell | Stomach | Human | CellMarker",0.5711610476,36,"CellMarker","Human","Stomach","Pit cell",8
"7","Hepatocyte | Liver | Mouse | CellMarker",0.5677893522,37,"CellMarker","Mouse","Liver","Hepatocyte",8
"7","Tuft progenitor cell | Small intestine | Human | CellMarker",0.5640807004,38,"CellMarker","Human","Small intestine","Tuft progenitor cell",7
"7","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.5629619554,39,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"7","Colonic epithelium | Human | TISSUES",0.5627898674,40,"TISSUES","Human","","Colonic epithelium",7
"7","Airway goblet cells | Lungs | Human | PanglaoDB",0.5621771534,41,"PanglaoDB","Human","Lungs","Airway goblet cells",7
"7","Airway goblet cells | Lungs | Mouse | PanglaoDB",0.5621771534,42,"PanglaoDB","Mouse","Lungs","Airway goblet cells",7
"7","hypothalamus | SaVanT",0.5619728831,43,"SaVanT","","","hypothalamus",45
"7","Hematopoietic cell | Bone marrow | Human | CellMarker",0.557689811,44,"CellMarker","Human","Bone marrow","Hematopoietic cell",5
"7","Neuron | Brain | Human | CellMarker",0.5532618637,45,"CellMarker","Human","Brain","Neuron",25
"7","Intestinal epithelium | Human | TISSUES",0.5518431518,46,"TISSUES","Human","","Intestinal epithelium",8
"7","Plasma cells_IRIS_3 | Human | xCell",0.5457225236,47,"xCell","Human","","Plasma cells_IRIS_3",11
"7","Megakaryocyte | Fetal kidney | Human | CellMarker",0.545321487,48,"CellMarker","Human","Fetal kidney","Megakaryocyte",7
"7","Enteric neurons | GI tract | Human | PanglaoDB",0.5355081054,49,"PanglaoDB","Human","GI tract","Enteric neurons",41
"7","Enteric neurons | GI tract | Mouse | PanglaoDB",0.5355081054,50,"PanglaoDB","Mouse","GI tract","Enteric neurons",41
"7","Marrow cell | Mouse | TISSUES",0.5288272816,51,"TISSUES","Mouse","","Marrow cell",5
"7","Lens | Mouse | TISSUES",0.5231562094,52,"TISSUES","Mouse","","Lens",9
"7","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON | Human | MSigDB",0.5227047752,53,"MSigDB","Human","","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON",8
"7","Monocytic leukemia cell | Human | TISSUES",0.5212490519,54,"TISSUES","Human","","Monocytic leukemia cell",5
"7","GAO_SMALL_INTESTINE_24W_C1_TUFT_PROGENITOR | Human | MSigDB",0.5202342237,55,"MSigDB","Human","","GAO_SMALL_INTESTINE_24W_C1_TUFT_PROGENITOR",8
"7","Progenitor cell | Mammary gland | Mouse | CellMarker",0.5171011812,56,"CellMarker","Mouse","Mammary gland","Progenitor cell",5
"7","Lens epithelium | Human | TISSUES",0.5151252947,57,"TISSUES","Human","","Lens epithelium",10
"7","Rheaume et al.Nat Commun.40 | Retina | Mouse | CellMarker",0.5132352571,58,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.40",13
"7","Stem cell | Submandibular gland | Mouse | CellMarker",0.5120881259,59,"CellMarker","Mouse","Submandibular gland","Stem cell",5
"7","Plasma cells_HPCA_1 | Human | xCell",0.511690149,60,"xCell","Human","","Plasma cells_HPCA_1",10
"7","Mesenchymal stromal cell | Peripheral blood | Mouse | CellMarker",0.5041742558,61,"CellMarker","Mouse","Peripheral blood","Mesenchymal stromal cell",5
"7","Lake et al.Science.Ex6 | Brain | Human | CellMarker",0.5013469628,62,"CellMarker","Human","Brain","Lake et al.Science.Ex6",21
"7","Rheaume et al.Nat Commun.18 | Retina | Mouse | CellMarker",0.5011196978,63,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.18",5
"7","NK cells_BLUEPRINT_1 | Human | xCell",0.5006984383,64,"xCell","Human","","NK cells_BLUEPRINT_1",5
"7","NK cells_IRIS_1 | Human | xCell",0.5006984383,65,"xCell","Human","","NK cells_IRIS_1",5
"7","Epsilon cells | Pancreas | Human | PanglaoDB",0.4998537733,66,"PanglaoDB","Human","Pancreas","Epsilon cells",21
"7","Epsilon cells | Pancreas | Mouse | PanglaoDB",0.4998537733,67,"PanglaoDB","Mouse","Pancreas","Epsilon cells",21
"7","Mast cell | Mouse | CellMarker",0.4997906721,68,"CellMarker","Mouse","","Mast cell",6
"7","Plasma cells_BLUEPRINT_1 | Human | xCell",0.4994785081,69,"xCell","Human","","Plasma cells_BLUEPRINT_1",5
"7","Rheaume et al.Nat Commun.37 | Retina | Mouse | CellMarker",0.4965717095,70,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.37",13
"7","Mast cell | Human | CellMarker",0.4942544522,71,"CellMarker","Human","","Mast cell",8
"7","pro B-cells_NOVERSHTERN_3 | Human | xCell",0.4906885967,72,"xCell","Human","","pro B-cells_NOVERSHTERN_3",6
"7","Neuroblast | Brain | Mouse | CellMarker",0.4890744099,73,"CellMarker","Mouse","Brain","Neuroblast",21
"7","Stem cell | Liver | Mouse | CellMarker",0.4889177154,74,"CellMarker","Mouse","Liver","Stem cell",5
"7","Alpha cell | Pancreas | Human | CellMarker",0.4857186156,75,"CellMarker","Human","Pancreas","Alpha cell",9
"7","Epithelial cells_ENCODE_2 | Human | xCell",0.4846101252,76,"xCell","Human","","Epithelial cells_ENCODE_2",7
"7","Mesenchymal stem cell | Synovium | Human | CellMarker",0.4821117934,77,"CellMarker","Human","Synovium","Mesenchymal stem cell",6
"7","Mesangial cell | Human | TISSUES",0.480090754,78,"TISSUES","Human","","Mesangial cell",11
"7","Mesangium | Human | TISSUES",0.480090754,79,"TISSUES","Human","","Mesangium",11
"7","Endothelial cell | Embryo | Mouse | CellMarker",0.4781070693,80,"CellMarker","Mouse","Embryo","Endothelial cell",10
"7","Plasma cells_IRIS_2 | Human | xCell",0.4756191734,81,"xCell","Human","","Plasma cells_IRIS_2",24
"7","T helper17 (Th17) cell | Mouse | CellMarker",0.4705662412,82,"CellMarker","Mouse","","T helper17 (Th17) cell",8
"7","ZHONG_PFC_C3_UNKNOWN_INP | Human | MSigDB",0.4670694605,83,"MSigDB","Human","","ZHONG_PFC_C3_UNKNOWN_INP",17
"7","Intestinal stem cell | Small intestine | Mouse | CellMarker",0.4644554903,84,"CellMarker","Mouse","Small intestine","Intestinal stem cell",6
"7","Embryonic brain | Human | TISSUES",0.4632904892,85,"TISSUES","Human","","Embryonic brain",6
"7","Monocytes_BLUEPRINT_2 | Human | xCell",0.4609386676,86,"xCell","Human","","Monocytes_BLUEPRINT_2",6
"7","IMGN_T_ISP_Th | Mouse | SaVanT",0.4571482022,87,"SaVanT","Mouse","","IMGN_T_ISP_Th",28
"7","B_cell | SaVanT",0.4569096583,88,"SaVanT","","","B_cell",37
"7","Olfactory sensory neuron | Brain | Mouse | CellMarker",0.4564461271,89,"CellMarker","Mouse","Brain","Olfactory sensory neuron",6
"7","Myocytes_ENCODE_1 | Human | xCell",0.4548628357,90,"xCell","Human","","Myocytes_ENCODE_1",5
"7","Articular cartilage | Human | TISSUES",0.4527072718,91,"TISSUES","Human","","Articular cartilage",6
"7","Joint | Human | TISSUES",0.4527072718,92,"TISSUES","Human","","Joint",6
"7","Osteoblast_FANTOM_2 | Human | xCell",0.4464961347,93,"xCell","Human","","Osteoblast_FANTOM_2",25
"7","Endothelial cell | Cornea | Human | CellMarker",0.4448525858,94,"CellMarker","Human","Cornea","Endothelial cell",9
"7","Erythroid cell | Bone marrow | Mouse | CellMarker",0.4447074289,95,"CellMarker","Mouse","Bone marrow","Erythroid cell",6
"7","Chondrocytes_HPCA_1 | Human | xCell",0.4404013581,96,"xCell","Human","","Chondrocytes_HPCA_1",8
"7","HBA_Pituitary | Human | SaVanT",0.4403042072,97,"SaVanT","Human","","HBA_Pituitary",37
"7","Lymphoid cell | Mouse | CellMarker",0.4399502214,98,"CellMarker","Mouse","","Lymphoid cell",13
"7","Renal corpuscle | Human | TISSUES",0.4358282729,99,"TISSUES","Human","","Renal corpuscle",12
"7","Renal glomerulus | Human | TISSUES",0.4358282729,100,"TISSUES","Human","","Renal glomerulus",12
"8","Epithelial cell | Lacrimal gland | Mouse | CellMarker",0.7954313421,1,"CellMarker","Mouse","Lacrimal gland","Epithelial cell",8
"8","Bile | Human | TISSUES",0.7716316711,2,"TISSUES","Human","","Bile",6
"8","Digestive juice | Human | TISSUES",0.7716316711,3,"TISSUES","Human","","Digestive juice",6
"8","MPP_FANTOM_3 | Human | xCell",0.752742295,4,"xCell","Human","","MPP_FANTOM_3",13
"8","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND | Human | MSigDB",0.7418298254,5,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND",6
"8","Enterocyte | Intestinal crypt | Mouse | CellMarker",0.7204558965,6,"CellMarker","Mouse","Intestinal crypt","Enterocyte",5
"8","Macrophage | Bone marrow | Mouse | CellMarker",0.7167114364,7,"CellMarker","Mouse","Bone marrow","Macrophage",5
"8","Macrophages M2_HPCA_2 | Human | xCell",0.7123845686,8,"xCell","Human","","Macrophages M2_HPCA_2",5
"8","Histiocytic lymphoma cell | Human | TISSUES",0.7017420337,9,"TISSUES","Human","","Histiocytic lymphoma cell",5
"8","B cell | Peripheral blood | Human | CellMarker",0.6979900583,10,"CellMarker","Human","Peripheral blood","B cell",7
"8","Cochlea | Mouse | TISSUES",0.6914690209,11,"TISSUES","Mouse","","Cochlea",5
"8","Vestibular labyrinth | Mouse | TISSUES",0.6914690209,12,"TISSUES","Mouse","","Vestibular labyrinth",5
"8","Vestibular system | Mouse | TISSUES",0.6914690209,13,"TISSUES","Mouse","","Vestibular system",5
"8","M2 macrophage | Mouse | CellMarker",0.6814150644,14,"CellMarker","Mouse","","M2 macrophage",5
"8","Adipocyte progenitor cells | Connective tissue | Human | PanglaoDB",0.6778431581,15,"PanglaoDB","Human","Connective tissue","Adipocyte progenitor cells",10
"8","Cancer stem cell (Liver Cancer) | Human | CellMarker",0.6704176961,16,"CellMarker","Human","","Cancer stem cell (Liver Cancer)",9
"8","Adipocyte progenitor cells | Connective tissue | Mouse | PanglaoDB",0.6620316803,17,"PanglaoDB","Mouse","Connective tissue","Adipocyte progenitor cells",9
"8","Plasma cell (Renal Cell Carcinoma) | Kidney | Human | CellMarker",0.6548064906,18,"CellMarker","Human","Kidney","Plasma cell (Renal Cell Carcinoma)",14
"8","Marrow cell | Mouse | TISSUES",0.6495551456,19,"TISSUES","Mouse","","Marrow cell",5
"8","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK | Human | MSigDB",0.6239436243,20,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK",5
"8","ZHONG_PFC_C3_HOPX_POS_OPC | Human | MSigDB",0.6235200294,21,"MSigDB","Human","","ZHONG_PFC_C3_HOPX_POS_OPC",8
"8","NKT_NOVERSHTERN_2 | Human | xCell",0.6227363711,22,"xCell","Human","","NKT_NOVERSHTERN_2",6
"8","Glial cell | Human | CellMarker",0.6209928389,23,"CellMarker","Human","","Glial cell",9
"8","CD4+ naive T-cells_FANTOM_1 | Human | xCell",0.6177250929,24,"xCell","Human","","CD4+ naive T-cells_FANTOM_1",11
"8","CD4+ naive T-cells_NOVERSHTERN_3 | Human | xCell",0.6177250929,25,"xCell","Human","","CD4+ naive T-cells_NOVERSHTERN_3",11
"8","Parathyroid gland | Human | TISSUES",0.6151106751,26,"TISSUES","Human","","Parathyroid gland",6
"8","cDC_NOVERSHTERN_3 | Human | xCell",0.6137897191,27,"xCell","Human","","cDC_NOVERSHTERN_3",7
"8","Acinar cells | Pancreas | Mouse | PanglaoDB",0.6117659019,28,"PanglaoDB","Mouse","Pancreas","Acinar cells",8
"8","Mesenchymal stem cell | Synovium | Human | CellMarker",0.6042446176,29,"CellMarker","Human","Synovium","Mesenchymal stem cell",6
"8","Memory B-cells_HPCA_3 | Human | xCell",0.6039793125,30,"xCell","Human","","Memory B-cells_HPCA_3",5
"8","Memory B-cells_HPCA_1 | Human | xCell",0.5942251688,31,"xCell","Human","","Memory B-cells_HPCA_1",6
"8","Vein | Mouse | TISSUES",0.5923074254,32,"TISSUES","Mouse","","Vein",9
"8","HBA_Tonsil | Human | SaVanT",0.5919443164,33,"SaVanT","Human","","HBA_Tonsil",13
"8","Transit amplifying (TA) cell | Intestinal crypt | Mouse | CellMarker",0.5869710918,34,"CellMarker","Mouse","Intestinal crypt","Transit amplifying (TA) cell",99
"8","Myoepithelial cells | Smooth muscle | Human | PanglaoDB",0.5838612585,35,"PanglaoDB","Human","Smooth muscle","Myoepithelial cells",6
"8","Myoepithelial cells | Smooth muscle | Mouse | PanglaoDB",0.5838612585,36,"PanglaoDB","Mouse","Smooth muscle","Myoepithelial cells",6
"8","Melanocyte | Mouse | TISSUES",0.5821225853,37,"TISSUES","Mouse","","Melanocyte",6
"8","HBA_Trachea | Human | SaVanT",0.5784868539,38,"SaVanT","Human","","HBA_Trachea",12
"8","CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE | Human | MSigDB",0.576784813,39,"MSigDB","Human","","CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE",10
"8","Osteocyte | Bone | Human | CellMarker",0.571066214,40,"CellMarker","Human","Bone","Osteocyte",6
"8","Immune cell (Renal Clear Cell Carcinoma) | Human | CellMarker",0.5690291014,41,"CellMarker","Human","","Immune cell (Renal Clear Cell Carcinoma)",9
"8","Bone marrow stromal cell | Human | TISSUES",0.5679042259,42,"TISSUES","Human","","Bone marrow stromal cell",6
"8","Stromal cell | Human | TISSUES",0.5679042259,43,"TISSUES","Human","","Stromal cell",6
"8","HBA_Lymphnode | Human | SaVanT",0.5631056565,44,"SaVanT","Human","","HBA_Lymphnode",17
"8","Quiescent neural stem cell | Brain | Mouse | CellMarker",0.5627015771,45,"CellMarker","Mouse","Brain","Quiescent neural stem cell",10
"8","CD4+ T cell | Mouse | CellMarker",0.5624386654,46,"CellMarker","Mouse","","CD4+ T cell",5
"8","Anterior pituitary gland cells | Brain | Human | PanglaoDB",0.5619591536,47,"PanglaoDB","Human","Brain","Anterior pituitary gland cells",12
"8","Neuron | Brain | Mouse | CellMarker",0.5617841955,48,"CellMarker","Mouse","Brain","Neuron",46
"8","Pancreatic progenitor cells | Pancreas | Human | PanglaoDB",0.5609825009,49,"PanglaoDB","Human","Pancreas","Pancreatic progenitor cells",7
"8","Pancreatic progenitor cells | Pancreas | Mouse | PanglaoDB",0.5609825009,50,"PanglaoDB","Mouse","Pancreas","Pancreatic progenitor cells",7
"8","Adventitial cell | Human | CellMarker",0.5585132483,51,"CellMarker","Human","","Adventitial cell",5
"8","Meniscus-derived progenitor cell | Meniscus | Mouse | CellMarker",0.5585132483,52,"CellMarker","Mouse","Meniscus","Meniscus-derived progenitor cell",5
"8","Meniscus-derived stem cell | Meniscus | Mouse | CellMarker",0.5585132483,53,"CellMarker","Mouse","Meniscus","Meniscus-derived stem cell",5
"8","Mesenchymal stem cell (Glioblastoma) | Human | CellMarker",0.5585132483,54,"CellMarker","Human","","Mesenchymal stem cell (Glioblastoma)",5
"8","Mesenchymal stromal cell | Adipose tissue | Human | CellMarker",0.5585132483,55,"CellMarker","Human","Adipose tissue","Mesenchymal stromal cell",5
"8","Mesenchymal stromal cell | Lymph | Human | CellMarker",0.5585132483,56,"CellMarker","Human","Lymph","Mesenchymal stromal cell",5
"8","Mesenchymal stromal cell | Tonsil | Human | CellMarker",0.5585132483,57,"CellMarker","Human","Tonsil","Mesenchymal stromal cell",5
"8","Monocyte | Blood | Human | CellMarker",0.5574611547,58,"CellMarker","Human","Blood","Monocyte",5
"8","epidermis | SaVanT",0.5560516466,59,"SaVanT","","","epidermis",17
"8","Sertoli cell | Human | CellMarker",0.5554656948,60,"CellMarker","Human","","Sertoli cell",6
"8","Epidermal cell | Mouse | TISSUES",0.5554522594,61,"TISSUES","Mouse","","Epidermal cell",11
"8","Lymphocyte | Lacrimal gland | Mouse | CellMarker",0.554055005,62,"CellMarker","Mouse","Lacrimal gland","Lymphocyte",6
"8","Acinar cells | Pancreas | Human | PanglaoDB",0.5520257834,63,"PanglaoDB","Human","Pancreas","Acinar cells",10
"8","HBA_CerebellumPeduncles | Human | SaVanT",0.5495489505,64,"SaVanT","Human","","HBA_CerebellumPeduncles",49
"8","Tear | Human | TISSUES",0.5435882504,65,"TISSUES","Human","","Tear",5
"8","Cancer stem cell (Hepatocellular Cancer) | Liver | Human | CellMarker",0.543349006,66,"CellMarker","Human","Liver","Cancer stem cell (Hepatocellular Cancer)",5
"8","HAY_BONE_MARROW_CD34_POS_ERP_EARLY | Human | MSigDB",0.5430902288,67,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_ERP_EARLY",6
"8","HBA_Cerebellum | Human | SaVanT",0.5429553613,68,"SaVanT","Human","","HBA_Cerebellum",49
"8","Mesenchymal stromal cell | Peripheral blood | Mouse | CellMarker",0.539940979,69,"CellMarker","Mouse","Peripheral blood","Mesenchymal stromal cell",5
"8","Fibroblastoma cell | Human | TISSUES",0.5394060458,70,"TISSUES","Human","","Fibroblastoma cell",6
"8","Fibrosarcoma cell | Human | TISSUES",0.5394060458,71,"TISSUES","Human","","Fibrosarcoma cell",6
"8","HPCA_Keratinocytes | Human | SaVanT",0.5380002406,72,"SaVanT","Human","","HPCA_Keratinocytes",16
