"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"6","IFNg_10ng_4d_NHEK_12 | SaVanT",0.6903938514,54,"SaVanT","","","IFNg_10ng_4d_NHEK_12",39
"6","CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE | Human | MSigDB",0.6895944533,55,"MSigDB","Human","","CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE",36
"6","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS | Human | MSigDB",0.6887584599,56,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS",8
"6","Peritubular myoid cells | Reproductive | Human | PanglaoDB",0.6887170923,57,"PanglaoDB","Human","Reproductive","Peritubular myoid cells",14
"6","Peritubular myoid cells | Reproductive | Mouse | PanglaoDB",0.6887170923,58,"PanglaoDB","Mouse","Reproductive","Peritubular myoid cells",14
"6","HBA_CD14+_Monocytes | Human | SaVanT",0.6877515322,59,"SaVanT","Human","","HBA_CD14+_Monocytes",28
"6","Fibroblast cell line | Human | TISSUES",0.6875897549,60,"TISSUES","Human","","Fibroblast cell line",11
"6","Stromal cells | Connective tissue | Mouse | PanglaoDB",0.685444094,61,"PanglaoDB","Mouse","Connective tissue","Stromal cells",22
"6","osteoblast_day14 | SaVanT",0.6850910067,62,"SaVanT","","","osteoblast_day14",43
"6","Ductal cells | Pancreas | Mouse | PanglaoDB",0.6849816917,63,"PanglaoDB","Mouse","Pancreas","Ductal cells",12
"6","C3H_10T1_2 | SaVanT",0.684474408,64,"SaVanT","","","C3H_10T1_2",46
"6","Lee et al.Cell.E | Lung | Mouse | CellMarker",0.6842715516,65,"CellMarker","Mouse","Lung","Lee et al.Cell.E",5
"6","Dendritic cell progenitor | Bone marrow | Human | CellMarker",0.6836745512,66,"CellMarker","Human","Bone marrow","Dendritic cell progenitor",5
"6","Monocytes | Immune system | Human | PanglaoDB",0.6832295909,67,"PanglaoDB","Human","Immune system","Monocytes",25
"6","IMGN_FRC_MLN | Mouse | SaVanT",0.68033717,68,"SaVanT","Mouse","","IMGN_FRC_MLN",44
"6","Follicular cells | Thyroid | Human | PanglaoDB",0.6766679306,69,"PanglaoDB","Human","Thyroid","Follicular cells",6
"6","Follicular cells | Thyroid | Mouse | PanglaoDB",0.6766679306,70,"PanglaoDB","Mouse","Thyroid","Follicular cells",6
"6","Myofibroblast | Lung | Mouse | CellMarker",0.6765469053,71,"CellMarker","Mouse","Lung","Myofibroblast",26
"6","Myoepithelial cells | Smooth muscle | Human | PanglaoDB",0.6763729416,72,"PanglaoDB","Human","Smooth muscle","Myoepithelial cells",7
"6","HBA_Appendix | Human | SaVanT",0.6762556129,73,"SaVanT","Human","","HBA_Appendix",33
"6","Monocytes | Immune system | Mouse | PanglaoDB",0.6741559565,74,"PanglaoDB","Mouse","Immune system","Monocytes",24
"6","Pdgfrapha+ cell | Lung | Mouse | CellMarker",0.6728982795,75,"CellMarker","Mouse","Lung","Pdgfrapha+ cell",11
"6","Stromal cells | Connective tissue | Human | PanglaoDB",0.6723434497,76,"PanglaoDB","Human","Connective tissue","Stromal cells",24
"6","IMGN_FRC_SLN | Mouse | SaVanT",0.6708545991,77,"SaVanT","Mouse","","IMGN_FRC_SLN",41
"6","Osteocyte | Bone | Human | CellMarker",0.6701162532,78,"CellMarker","Human","Bone","Osteocyte",5
"6","Basophil | Human | CellMarker",0.6687520584,79,"CellMarker","Human","","Basophil",12
"6","IMGN_MF_Thio5_II+480lo_PC | Mouse | SaVanT",0.6684598978,80,"SaVanT","Mouse","","IMGN_MF_Thio5_II+480lo_PC",39
"6","HPCA_Smooth_muscle_cells | Human | SaVanT",0.6677488977,81,"SaVanT","Human","","HPCA_Smooth_muscle_cells",44
"6","Specialist antigen presenting cell | Mouse | CellMarker",0.6668501801,82,"CellMarker","Mouse","","Specialist antigen presenting cell",17
"6","IMGN_St_31-38-44-_SLN | Mouse | SaVanT",0.6639085176,83,"SaVanT","Mouse","","IMGN_St_31-38-44-_SLN",44
"6","HPCA_Macrophage | Human | SaVanT",0.6634958133,84,"SaVanT","Human","","HPCA_Macrophage",22
"6","Mesenchymal stromal cell | Bone marrow | Mouse | CellMarker",0.6629983675,85,"CellMarker","Mouse","Bone marrow","Mesenchymal stromal cell",6
"6","Pericytes_FANTOM_2 | Human | xCell",0.6625401756,86,"xCell","Human","","Pericytes_FANTOM_2",5
"6","T helper cell | Liver | Human | CellMarker",0.6597632653,87,"CellMarker","Human","Liver","T helper cell",5
"6","Nephron epithelial cell | Kidney | Human | CellMarker",0.6577069163,88,"CellMarker","Human","Kidney","Nephron epithelial cell",7
"6","Foreskin fibroblast cell line | Human | TISSUES",0.6568387637,89,"TISSUES","Human","","Foreskin fibroblast cell line",8
"6","Skin fibroblast cell line | Human | TISSUES",0.6568387637,90,"TISSUES","Human","","Skin fibroblast cell line",8
"6","osteoblast_day21 | SaVanT",0.655150541,91,"SaVanT","","","osteoblast_day21",40
"6","Mesenchymal stromal cell | Umbilical cord | Mouse | CellMarker",0.6548854202,92,"CellMarker","Mouse","Umbilical cord","Mesenchymal stromal cell",7
"6","Rheaume et al.Nat Commun.34 | Retina | Mouse | CellMarker",0.6548573851,93,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.34",8
"6","MA_M_GMCSF_OA_24h | Human | SaVanT",0.6543361292,94,"SaVanT","Human","","MA_M_GMCSF_OA_24h",30
"6","Choroid plexus cells | Brain | Human | PanglaoDB",0.654326141,95,"PanglaoDB","Human","Brain","Choroid plexus cells",14
"6","Choroid plexus cells | Brain | Mouse | PanglaoDB",0.654326141,96,"PanglaoDB","Mouse","Brain","Choroid plexus cells",14
"6","IMGN_MF_Thio5_II+480int_PC | Mouse | SaVanT",0.6531440639,97,"SaVanT","Mouse","","IMGN_MF_Thio5_II+480int_PC",38
"6","Rheaume et al.Nat Commun.27 | Retina | Mouse | CellMarker",0.651247499,98,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.27",8
"6","Alveolar macrophages | Lungs | Human | PanglaoDB",0.6504803854,99,"PanglaoDB","Human","Lungs","Alveolar macrophages",8
"6","Alveolar macrophages | Lungs | Mouse | PanglaoDB",0.6504803854,100,"PanglaoDB","Mouse","Lungs","Alveolar macrophages",8
"7","Endothelial cell | Heart | Mouse | CellMarker",0.9383955646,1,"CellMarker","Mouse","Heart","Endothelial cell",7
"7","Endothelial cell | Embryo | Mouse | CellMarker",0.9377521948,2,"CellMarker","Mouse","Embryo","Endothelial cell",9
"7","Endothelial cell | Brain | Human | CellMarker",0.9220947795,3,"CellMarker","Human","Brain","Endothelial cell",5
"7","Hemangioblast | Germ | Human | CellMarker",0.9006280395,4,"CellMarker","Human","Germ","Hemangioblast",6
"7","ly Endothelial cells_HPCA_2 | Human | xCell",0.8859238649,5,"xCell","Human","","ly Endothelial cells_HPCA_2",5
"7","Endothelial cell | Brain | Mouse | CellMarker",0.8787807416,6,"CellMarker","Mouse","Brain","Endothelial cell",69
"7","Long-term hematopoietic stem cell | Bone marrow | Mouse | CellMarker",0.8644932868,7,"CellMarker","Mouse","Bone marrow","Long-term hematopoietic stem cell",5
"7","Endothelial cells_HPCA_1 | Human | xCell",0.8623710622,8,"xCell","Human","","Endothelial cells_HPCA_1",7
"7","ly Endothelial cells_HPCA_1 | Human | xCell",0.8545500538,9,"xCell","Human","","ly Endothelial cells_HPCA_1",6
"7","ly Endothelial cells_HPCA_3 | Human | xCell",0.8545500538,10,"xCell","Human","","ly Endothelial cells_HPCA_3",6
"7","Endothelial cells_BLUEPRINT_1 | Human | xCell",0.8544960162,11,"xCell","Human","","Endothelial cells_BLUEPRINT_1",5
"7","Endothelial cells_BLUEPRINT_2 | Human | xCell",0.8544960162,12,"xCell","Human","","Endothelial cells_BLUEPRINT_2",5
"7","Endothelial cell | Adipose tissue | Human | CellMarker",0.8544440158,13,"CellMarker","Human","Adipose tissue","Endothelial cell",6
"7","Endothelial cell | Lung | Human | CellMarker",0.8505187124,14,"CellMarker","Human","Lung","Endothelial cell",6
"7","Stem cell | Submandibular gland | Mouse | CellMarker",0.8467747573,15,"CellMarker","Mouse","Submandibular gland","Stem cell",5
"7","ly Endothelial cells_FANTOM_3 | Human | xCell",0.8407797774,16,"xCell","Human","","ly Endothelial cells_FANTOM_3",8
"7","Endothelial cells_FANTOM_1 | Human | xCell",0.8335336158,17,"xCell","Human","","Endothelial cells_FANTOM_1",8
"7","Endothelial cells_FANTOM_2 | Human | xCell",0.8335336158,18,"xCell","Human","","Endothelial cells_FANTOM_2",8
"7","Endothelial cell | Mouse | CellMarker",0.8286220199,19,"CellMarker","Mouse","","Endothelial cell",7
"7","Endothelial cell | Human | CellMarker",0.8225509703,20,"CellMarker","Human","","Endothelial cell",11
"7","Pericyte | Brain | Mouse | CellMarker",0.8094605704,21,"CellMarker","Mouse","Brain","Pericyte",6
"7","Embryonic stem cell | Germ | Human | CellMarker",0.8059811756,22,"CellMarker","Human","Germ","Embryonic stem cell",7
"7","Neutrophils_BLUEPRINT_1 | Human | xCell",0.8022057804,23,"xCell","Human","","Neutrophils_BLUEPRINT_1",5
"7","Cancer stem cell (Lung Cancer) | Mouse | CellMarker",0.8012826511,24,"CellMarker","Mouse","","Cancer stem cell (Lung Cancer)",5
"7","Stem cell | Adipose tissue | Mouse | CellMarker",0.7924830632,25,"CellMarker","Mouse","Adipose tissue","Stem cell",6
"7","M2 macrophage | Mouse | CellMarker",0.7794270903,26,"CellMarker","Mouse","","M2 macrophage",5
"7","Endothelial cells_ENCODE_3 | Human | xCell",0.7793852139,27,"xCell","Human","","Endothelial cells_ENCODE_3",19
"7","ly Endothelial cells_FANTOM_2 | Human | xCell",0.7744050697,28,"xCell","Human","","ly Endothelial cells_FANTOM_2",23
"7","Mural cell | Brain | Mouse | CellMarker",0.773378628,29,"CellMarker","Mouse","Brain","Mural cell",37
"7","Chondrocytes_HPCA_1 | Human | xCell",0.7726685325,30,"xCell","Human","","Chondrocytes_HPCA_1",6
"7","Endothelial cell | Lacrimal gland | Mouse | CellMarker",0.7713560699,31,"CellMarker","Mouse","Lacrimal gland","Endothelial cell",16
"7","Prostate adenocarcinoma cell | Human | TISSUES",0.7707798354,32,"TISSUES","Human","","Prostate adenocarcinoma cell",5
"7","CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL | Human | MSigDB",0.7653341348,33,"MSigDB","Human","","CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL",25
"7","HBA_colon | Human | SaVanT",0.7631607025,34,"SaVanT","Human","","HBA_colon",13
"7","Red pulp macrophages | Immune system | Human | PanglaoDB",0.7498172004,35,"PanglaoDB","Human","Immune system","Red pulp macrophages",5
"7","Red pulp macrophages | Immune system | Mouse | PanglaoDB",0.7498172004,36,"PanglaoDB","Mouse","Immune system","Red pulp macrophages",5
"7","Myeloid dendritic cell | Blood | Human | CellMarker",0.7488455685,37,"CellMarker","Human","Blood","Myeloid dendritic cell",5
"7","Myeloid dendritic cell | Intestine | Human | CellMarker",0.7488455685,38,"CellMarker","Human","Intestine","Myeloid dendritic cell",5
"7","Myeloid dendritic cell | Lung | Human | CellMarker",0.7488455685,39,"CellMarker","Human","Lung","Myeloid dendritic cell",5
"7","Myeloid dendritic cell | Skin | Human | CellMarker",0.7488455685,40,"CellMarker","Human","Skin","Myeloid dendritic cell",5
"7","Myeloid dendritic cell | Stomach | Human | CellMarker",0.7488455685,41,"CellMarker","Human","Stomach","Myeloid dendritic cell",5
"7","Neutrophil | Blood | Human | CellMarker",0.7437591592,42,"CellMarker","Human","Blood","Neutrophil",8
"7","Thymocyte | Thymus | Mouse | CellMarker",0.7416913385,43,"CellMarker","Mouse","Thymus","Thymocyte",7
"7","IGNg_TNF_24h_HaCaT_27 | SaVanT",0.7385306216,44,"SaVanT","","","IGNg_TNF_24h_HaCaT_27",24
"7","Endothelial stem cell | Blood vessel | Human | CellMarker",0.7329171255,45,"CellMarker","Human","Blood vessel","Endothelial stem cell",11
"7","Endothelial cell | Blood vessel | Mouse | CellMarker",0.7307377357,46,"CellMarker","Mouse","Blood vessel","Endothelial cell",15
"7","Axin2-Palpha+ cell | Lung | Mouse | CellMarker",0.7306545293,47,"CellMarker","Mouse","Lung","Axin2-Palpha+ cell",9
"7","Cardiac stem and precursor cells | Heart | Human | PanglaoDB",0.7301790503,48,"PanglaoDB","Human","Heart","Cardiac stem and precursor cells",6
"7","Endothelial cell | Bone marrow | Human | CellMarker",0.7288653508,49,"CellMarker","Human","Bone marrow","Endothelial cell",10
"7","Endothelial cells_FANTOM_3 | Human | xCell",0.7286244009,50,"xCell","Human","","Endothelial cells_FANTOM_3",24
"7","HSC_NOVERSHTERN_3 | Human | xCell",0.7232891036,51,"xCell","Human","","HSC_NOVERSHTERN_3",5
"7","B cell (Leukemia) | Human | CellMarker",0.7224433475,52,"CellMarker","Human","","B cell (Leukemia)",8
"7","MA_M_GMCSF_IFNg_12h | Human | SaVanT",0.719450732,53,"SaVanT","Human","","MA_M_GMCSF_IFNg_12h",30
"7","Progenitor cell | Mammary gland | Mouse | CellMarker",0.7161441533,54,"CellMarker","Mouse","Mammary gland","Progenitor cell",5
"7","MA_M_GMCSF_IFNg_6h | Human | SaVanT",0.7146862973,55,"SaVanT","Human","","MA_M_GMCSF_IFNg_6h",29
"7","GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR | Human | MSigDB",0.7146157599,56,"MSigDB","Human","","GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR",6
"7","mv Endothelial cells_FANTOM_2 | Human | xCell",0.7139098212,57,"xCell","Human","","mv Endothelial cells_FANTOM_2",32
"7","Smooth muscle cell | Brain | Mouse | CellMarker",0.7077941621,58,"CellMarker","Mouse","Brain","Smooth muscle cell",40
"7","Stem cell | Bone | Mouse | CellMarker",0.7060505471,59,"CellMarker","Mouse","Bone","Stem cell",6
"7","Kupffer cells | Liver | Mouse | PanglaoDB",0.7057349755,60,"PanglaoDB","Mouse","Liver","Kupffer cells",12
"7","Pericytes | Vasculature | Human | PanglaoDB",0.7041209978,61,"PanglaoDB","Human","Vasculature","Pericytes",39
"7","Pericytes | Vasculature | Mouse | PanglaoDB",0.7041209978,62,"PanglaoDB","Mouse","Vasculature","Pericytes",39
"7","Tear | Human | TISSUES",0.701150879,63,"TISSUES","Human","","Tear",5
"7","lung | SaVanT",0.7009780678,64,"SaVanT","","","lung",28
"7","IFNg_20ng_24h_NHEK_23 | SaVanT",0.699812809,65,"SaVanT","","","IFNg_20ng_24h_NHEK_23",28
"7","Rheaume et al.Nat Commun.19 | Retina | Mouse | CellMarker",0.6990156745,66,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.19",9
"7","Myofibroblasts | Smooth muscle | Human | PanglaoDB",0.6969285682,67,"PanglaoDB","Human","Smooth muscle","Myofibroblasts",8
"7","Myofibroblasts | Smooth muscle | Mouse | PanglaoDB",0.6969285682,68,"PanglaoDB","Mouse","Smooth muscle","Myofibroblasts",8
"7","FAN_EMBRYONIC_CTX_MICROGLIA_2 | Human | MSigDB",0.6963847858,69,"MSigDB","Human","","FAN_EMBRYONIC_CTX_MICROGLIA_2",6
"7","Mesenchymal stem cell | Placenta | Human | CellMarker",0.6962343943,70,"CellMarker","Human","Placenta","Mesenchymal stem cell",7
"7","Endothelial cells (blood brain barrier) | Vasculature | Human | PanglaoDB",0.6952544206,71,"PanglaoDB","Human","Vasculature","Endothelial cells (blood brain barrier)",12
"7","Endothelial cells (blood brain barrier) | Vasculature | Mouse | PanglaoDB",0.6952544206,72,"PanglaoDB","Mouse","Vasculature","Endothelial cells (blood brain barrier)",12
"7","IFNg_10ng_4d_NHEK_12 | SaVanT",0.6938293791,73,"SaVanT","","","IFNg_10ng_4d_NHEK_12",39
"7","Basophil | Bone marrow | Mouse | CellMarker",0.6929018489,74,"CellMarker","Mouse","Bone marrow","Basophil",10
"7","CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE | Human | MSigDB",0.6846226746,75,"MSigDB","Human","","CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE",10
"7","Endothelial cells_ENCODE_2 | Human | xCell",0.6842102299,76,"xCell","Human","","Endothelial cells_ENCODE_2",32
"7","IMGN_BEC_MLN | Mouse | SaVanT",0.683045954,77,"SaVanT","Mouse","","IMGN_BEC_MLN",44
"7","IFNg_24h_NHEK_2 | SaVanT",0.6807055736,78,"SaVanT","","","IFNg_24h_NHEK_2",33
"7","Follicular B cell | Mouse | CellMarker",0.6737433787,79,"CellMarker","Mouse","","Follicular B cell",5
"7","Cancer cell (Breast Cancer (circulating)) | Blood | Human | CellMarker",0.6730910197,80,"CellMarker","Human","Blood","Cancer cell (Breast Cancer (circulating))",5
"7","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES | Human | MSigDB",0.6723584881,81,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES",59
"7","mv Endothelial cells_HPCA_2 | Human | xCell",0.6720952001,82,"xCell","Human","","mv Endothelial cells_HPCA_2",16
"7","MA_M1_2_GMCSF_24h | Human | SaVanT",0.6680002609,83,"SaVanT","Human","","MA_M1_2_GMCSF_24h",32
"7","IMGN_BEC_SLN | Mouse | SaVanT",0.6671205675,84,"SaVanT","Mouse","","IMGN_BEC_SLN",47
"7","Endothelial cell | Blood vessel | Human | CellMarker",0.6670123184,85,"CellMarker","Human","Blood vessel","Endothelial cell",43
"7","Erythroid cell | Bone marrow | Mouse | CellMarker",0.6658656886,86,"CellMarker","Mouse","Bone marrow","Erythroid cell",6
"7","mv Endothelial cells_HPCA_3 | Human | xCell",0.661898448,87,"xCell","Human","","mv Endothelial cells_HPCA_3",11
"7","mv Endothelial cells_HPCA_1 | Human | xCell",0.661395348,88,"xCell","Human","","mv Endothelial cells_HPCA_1",9
"7","Endothelial cell | Lung | Mouse | CellMarker",0.6611527744,89,"CellMarker","Mouse","Lung","Endothelial cell",117
"7","bladder | SaVanT",0.6607987592,90,"SaVanT","","","bladder",27
"7","Cardiac stem and precursor cells | Heart | Mouse | PanglaoDB",0.6588677916,91,"PanglaoDB","Mouse","Heart","Cardiac stem and precursor cells",5
"7","FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL | Human | MSigDB",0.6544507691,92,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL",257
"7","GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR | Human | MSigDB",0.649842177,93,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR",63
"7","Macrophage | Lung | Human | CellMarker",0.6480728864,94,"CellMarker","Human","Lung","Macrophage",6
"7","Erythrocytes_FANTOM_3 | Human | xCell",0.6473264455,95,"xCell","Human","","Erythrocytes_FANTOM_3",5
"7","Endothelial cells | Vasculature | Human | PanglaoDB",0.6469072482,96,"PanglaoDB","Human","Vasculature","Endothelial cells",97
"7","Endothelial cells | Vasculature | Mouse | PanglaoDB",0.6469072482,97,"PanglaoDB","Mouse","Vasculature","Endothelial cells",97
"7","Epithelial cell | Mouse | CellMarker",0.6460063701,98,"CellMarker","Mouse","","Epithelial cell",26
"7","Spermatozoa | Reproductive | Human | PanglaoDB",0.6454761328,99,"PanglaoDB","Human","Reproductive","Spermatozoa",5
"7","Spermatozoa | Reproductive | Mouse | PanglaoDB",0.6454761328,100,"PanglaoDB","Mouse","Reproductive","Spermatozoa",5
"8","CD8+ T-cells_FANTOM_2 | Human | xCell",0.8118307529,1,"xCell","Human","","CD8+ T-cells_FANTOM_2",5
"8","Mesenchymal stem cell | Human | TISSUES",0.7430984517,2,"TISSUES","Human","","Mesenchymal stem cell",6
"8","Enterocyte | Intestinal crypt | Mouse | CellMarker",0.73978753,3,"CellMarker","Mouse","Intestinal crypt","Enterocyte",5
"8","Parathyroid gland | Human | TISSUES",0.667194534,4,"TISSUES","Human","","Parathyroid gland",5
"8","Reticulocyte | Human | TISSUES",0.6605890205,5,"TISSUES","Human","","Reticulocyte",6
"8","Pyramidal cell | Human | CellMarker",0.6560003688,6,"CellMarker","Human","","Pyramidal cell",8
"8","Embryonic carcinoma cell line | Mouse | TISSUES",0.6497126836,7,"TISSUES","Mouse","","Embryonic carcinoma cell line",6
"8","Embryonic cell line | Mouse | TISSUES",0.6497126836,8,"TISSUES","Mouse","","Embryonic cell line",6
"8","Keratinocyte | Mouse | TISSUES",0.6254159822,9,"TISSUES","Mouse","","Keratinocyte",5
"8","Stratum spinosum | Mouse | TISSUES",0.6254159822,10,"TISSUES","Mouse","","Stratum spinosum",5
"8","mv Endothelial cells_HPCA_2 | Human | xCell",0.5910833638,11,"xCell","Human","","mv Endothelial cells_HPCA_2",16
"8","HBA_TemporalLobe | Human | SaVanT",0.5881893349,12,"SaVanT","Human","","HBA_TemporalLobe",50
"8","Bone marrow stromal cell | Human | TISSUES",0.5772692622,13,"TISSUES","Human","","Bone marrow stromal cell",6
"8","Stromal cell | Human | TISSUES",0.5772692622,14,"TISSUES","Human","","Stromal cell",6
"8","HBA_Amygdala | Human | SaVanT",0.5752957689,15,"SaVanT","Human","","HBA_Amygdala",50
"8","Th2 cells_IRIS_3 | Human | xCell",0.5723308171,16,"xCell","Human","","Th2 cells_IRIS_3",7
"8","Neurons_ENCODE_1 | Human | xCell",0.5702709013,17,"xCell","Human","","Neurons_ENCODE_1",7
"8","cerebral_cortex | SaVanT",0.5681300906,18,"SaVanT","","","cerebral_cortex",50
"8","HBA_Wholebrain | Human | SaVanT",0.5657942243,19,"SaVanT","Human","","HBA_Wholebrain",50
"8","cerebral_cortex_prefrontal | SaVanT",0.5606274235,20,"SaVanT","","","cerebral_cortex_prefrontal",50
"8","Neuron | Brain | Mouse | CellMarker",0.5480721005,21,"CellMarker","Mouse","Brain","Neuron",46
"8","CD8+ T-cells_IRIS_3 | Human | xCell",0.5469764458,22,"xCell","Human","","CD8+ T-cells_IRIS_3",10
"8","Smooth muscle_HPCA_2 | Human | xCell",0.5387421983,23,"xCell","Human","","Smooth muscle_HPCA_2",9
"8","HBA_GlobusPallidus | Human | SaVanT",0.5380215475,24,"SaVanT","Human","","HBA_GlobusPallidus",50
"8","Follicular cells | Thyroid | Human | PanglaoDB",0.536352531,25,"PanglaoDB","Human","Thyroid","Follicular cells",6
"8","Follicular cells | Thyroid | Mouse | PanglaoDB",0.536352531,26,"PanglaoDB","Mouse","Thyroid","Follicular cells",6
"8","HBA_SubthalamicNucleus | Human | SaVanT",0.5299651533,27,"SaVanT","Human","","HBA_SubthalamicNucleus",50
"8","HBA_Cerebellum | Human | SaVanT",0.5284625028,28,"SaVanT","Human","","HBA_Cerebellum",50
"8","HBA_PrefrontalCortex | Human | SaVanT",0.5279854618,29,"SaVanT","Human","","HBA_PrefrontalCortex",50
"8","Pyramidal cells | Brain | Human | PanglaoDB",0.5260873486,30,"PanglaoDB","Human","Brain","Pyramidal cells",23
"8","Pyramidal cells | Brain | Mouse | PanglaoDB",0.5260873486,31,"PanglaoDB","Mouse","Brain","Pyramidal cells",23
"8","CD8+ T-cells_IRIS_1 | Human | xCell",0.5235567581,32,"xCell","Human","","CD8+ T-cells_IRIS_1",6
"8","Insulinoma cell | Mouse | TISSUES",0.5228045066,33,"TISSUES","Mouse","","Insulinoma cell",6
"8","Pancreatic cancer cell | Mouse | TISSUES",0.5228045066,34,"TISSUES","Mouse","","Pancreatic cancer cell",6
"8","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK | Human | MSigDB",0.5158261431,35,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK",5
"8","Fibroblastoma cell | Human | TISSUES",0.5156878047,36,"TISSUES","Human","","Fibroblastoma cell",6
"8","Fibrosarcoma cell | Human | TISSUES",0.5156878047,37,"TISSUES","Human","","Fibrosarcoma cell",6
"8","nucleus_accumbens | SaVanT",0.5126162856,38,"SaVanT","","","nucleus_accumbens",46
"8","CLP_BLUEPRINT_3 | Human | xCell",0.5093464496,39,"xCell","Human","","CLP_BLUEPRINT_3",21
"8","Embryonic carcinoma cell line | Human | TISSUES",0.5079496712,40,"TISSUES","Human","","Embryonic carcinoma cell line",7
"8","hippocampus | SaVanT",0.503486203,41,"SaVanT","","","hippocampus",49
"8","B-lymphocyte | Human | TISSUES",0.5022716295,42,"TISSUES","Human","","B-lymphocyte",6
"8","pre-B-lymphocyte | Human | TISSUES",0.5022716295,43,"TISSUES","Human","","pre-B-lymphocyte",6
"8","pro-B-lymphocyte | Human | TISSUES",0.5022716295,44,"TISSUES","Human","","pro-B-lymphocyte",6
"8","Frontal lobe | Mouse | TISSUES",0.5020327748,45,"TISSUES","Mouse","","Frontal lobe",24
"8","Olfactory bulb | Mouse | TISSUES",0.5020327748,46,"TISSUES","Mouse","","Olfactory bulb",24
"8","Olfactory lobe | Mouse | TISSUES",0.5020327748,47,"TISSUES","Mouse","","Olfactory lobe",24
"8","Embryonic cell line | Human | TISSUES",0.5001978243,48,"TISSUES","Human","","Embryonic cell line",8
"8","Cochlea | Mouse | TISSUES",0.4996927535,49,"TISSUES","Mouse","","Cochlea",5
"8","Vestibular labyrinth | Mouse | TISSUES",0.4996927535,50,"TISSUES","Mouse","","Vestibular labyrinth",5
"8","Vestibular system | Mouse | TISSUES",0.4996927535,51,"TISSUES","Mouse","","Vestibular system",5
"8","mv Endothelial cells_HPCA_3 | Human | xCell",0.4995483728,52,"xCell","Human","","mv Endothelial cells_HPCA_3",11
"8","Myocytes_ENCODE_2 | Human | xCell",0.4963154467,53,"xCell","Human","","Myocytes_ENCODE_2",8
"8","HBA_CerebellumPeduncles | Human | SaVanT",0.4928240492,54,"SaVanT","Human","","HBA_CerebellumPeduncles",50
"8","HBA_CingulateCortex | Human | SaVanT",0.4927108042,55,"SaVanT","Human","","HBA_CingulateCortex",50
"8","Cardiomyocyte | Heart | Mouse | CellMarker",0.4913545693,56,"CellMarker","Mouse","Heart","Cardiomyocyte",6
"8","amygdala | SaVanT",0.4863376982,57,"SaVanT","","","amygdala",50
"8","Lake et al.Science.Ex1 | Brain | Human | CellMarker",0.4790246393,58,"CellMarker","Human","Brain","Lake et al.Science.Ex1",12
"8","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.4762389997,59,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"8","Cardiomyocyte | Heart | Human | CellMarker",0.473942103,60,"CellMarker","Human","Heart","Cardiomyocyte",11
"8","Smooth muscle_HPCA_1 | Human | xCell",0.4739222187,61,"xCell","Human","","Smooth muscle_HPCA_1",6
"8","Glutaminergic neurons | Brain | Human | PanglaoDB",0.4738341463,62,"PanglaoDB","Human","Brain","Glutaminergic neurons",9
"8","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.4738341463,63,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",9
"8","Rheaume et al.Nat Commun.7 | Retina | Mouse | CellMarker",0.4724602895,64,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.7",8
"8","naive B-cells_NOVERSHTERN_2 | Human | xCell",0.4710653901,65,"xCell","Human","","naive B-cells_NOVERSHTERN_2",20
"8","Epithelial cell | Lacrimal gland | Mouse | CellMarker",0.4683830719,66,"CellMarker","Mouse","Lacrimal gland","Epithelial cell",7
"8","CLP_BLUEPRINT_1 | Human | xCell",0.4658490598,67,"xCell","Human","","CLP_BLUEPRINT_1",6
